,myID,0,1
7999,ENSG00000105402,0.8426794,0.15732063
1438,ENSG00000162813,0.84276426,0.15723577
5280,ENSG00000188092,0.8428154,0.15718459
2001,ENSG00000128596,0.8428471,0.15715294
8911,ENSG00000081853,0.84285456,0.15714541
13333,ENSG00000100991,0.8428598,0.15714021
12142,ENSG00000007341,0.8429991,0.15700087
5156,ENSG00000163281,0.8430746,0.15692541
6275,ENSG00000081692,0.84313387,0.1568661
12567,ENSG00000182134,0.8431386,0.15686141
1134,ENSG00000125375,0.8432038,0.15679622
8444,ENSG00000119720,0.84322226,0.15677781
13112,ENSG00000189350,0.84325206,0.15674798
411,ENSG00000186094,0.84327435,0.15672562
4995,ENSG00000046647,0.8432856,0.15671442
13222,ENSG00000167515,0.84348387,0.15651615
10814,ENSG00000102104,0.843505,0.156495
6195,ENSG00000182149,0.84354836,0.15645166
5606,ENSG00000149929,0.8435528,0.15644713
3697,ENSG00000149636,0.8435883,0.15641168
8702,ENSG00000081087,0.843608,0.15639196
9535,ENSG00000121851,0.84361714,0.15638284
5026,ENSG00000274252,0.8436316,0.15636837
7325,ENSG00000133398,0.84365433,0.15634565
12720,ENSG00000204152,0.84370595,0.15629402
10086,ENSG00000131242,0.84372896,0.15627101
7798,ENSG00000127989,0.84377986,0.15622017
12468,ENSG00000065491,0.84383404,0.15616593
8916,ENSG00000253537,0.8439908,0.15600921
14255,ENSG00000184517,0.84401506,0.15598494
12708,ENSG00000164296,0.8440369,0.1559631
12778,ENSG00000064115,0.8440557,0.15594426
4967,ENSG00000187210,0.8440563,0.15594368
14126,ENSG00000180011,0.8440805,0.15591949
9440,ENSG00000260238,0.8440882,0.15591177
5790,ENSG00000133328,0.8440997,0.15590028
10260,ENSG00000103710,0.8441239,0.15587611
5392,ENSG00000122034,0.8441986,0.15580143
3583,ENSG00000176410,0.8441999,0.15580006
13641,ENSG00000143222,0.8442261,0.1557739
8703,ENSG00000188729,0.84425944,0.1557406
2802,ENSG00000103051,0.84429806,0.1557019
2005,ENSG00000163492,0.84431505,0.15568495
9457,ENSG00000182013,0.8443705,0.15562952
13193,ENSG00000186854,0.84438884,0.15561114
14603,ENSG00000105732,0.8443889,0.1556111
11937,ENSG00000155761,0.844484,0.15551601
1224,ENSG00000135454,0.84449965,0.15550037
11696,ENSG00000166750,0.8446349,0.15536515
10275,ENSG00000146587,0.8446549,0.15534508
2037,ENSG00000151468,0.8446854,0.15531461
10987,ENSG00000171222,0.84473705,0.15526296
3712,ENSG00000178498,0.84474134,0.15525866
7947,ENSG00000139597,0.8448009,0.15519908
5756,ENSG00000168172,0.84493154,0.15506843
11159,ENSG00000186522,0.8450032,0.15499686
9114,ENSG00000161395,0.8450167,0.15498333
4036,ENSG00000165675,0.84506494,0.15493508
2543,ENSG00000109220,0.8450935,0.15490645
10541,ENSG00000145916,0.8451066,0.1548934
8495,ENSG00000111696,0.8451493,0.15485074
14435,ENSG00000145908,0.8451691,0.15483092
3635,ENSG00000175283,0.84520876,0.15479128
13279,ENSG00000183718,0.8452722,0.15472782
2797,ENSG00000106078,0.845282,0.15471798
5345,ENSG00000186088,0.8453328,0.15466717
9647,ENSG00000049769,0.84551084,0.15448916
4292,ENSG00000138439,0.8455147,0.15448529
9844,ENSG00000163704,0.845629,0.15437108
10493,ENSG00000128408,0.84573114,0.15426889
5201,ENSG00000186281,0.84576595,0.15423405
12491,ENSG00000145348,0.8457942,0.15420581
13283,ENSG00000121236,0.8458225,0.15417747
14548,ENSG00000196653,0.8458382,0.15416183
12900,ENSG00000160472,0.84584844,0.1541516
4814,ENSG00000174951,0.8458721,0.15412788
12654,ENSG00000137492,0.8459057,0.15409422
6557,ENSG00000178502,0.845915,0.154085
14726,ENSG00000186376,0.84592503,0.15407497
1889,ENSG00000105519,0.84593916,0.15406086
9817,ENSG00000205352,0.8459501,0.15404987
13461,ENSG00000136295,0.84598464,0.15401529
12862,ENSG00000178233,0.8459886,0.15401144
4273,ENSG00000167106,0.84609705,0.15390293
6606,ENSG00000171798,0.846098,0.15390198
9167,ENSG00000067177,0.8461236,0.1538764
3279,ENSG00000163257,0.84613496,0.15386504
6273,ENSG00000050130,0.8461575,0.15384246
12382,ENSG00000198198,0.84618294,0.1538171
10076,ENSG00000166024,0.8462664,0.1537336
2071,ENSG00000055813,0.84629864,0.15370135
12743,ENSG00000166548,0.84639007,0.1536099
10867,ENSG00000204130,0.8465058,0.15349422
7730,ENSG00000102738,0.8465464,0.15345363
12867,ENSG00000130748,0.8465503,0.1534497
745,ENSG00000152056,0.84655315,0.15344688
13003,ENSG00000129925,0.8465946,0.15340549
578,ENSG00000073331,0.8466401,0.1533599
1863,ENSG00000130559,0.84665185,0.15334818
6739,ENSG00000168675,0.84666914,0.15333089
10519,ENSG00000170468,0.8466951,0.15330495
795,ENSG00000128394,0.8467552,0.15324482
1420,ENSG00000178096,0.8467732,0.15322682
12709,ENSG00000140993,0.84681106,0.15318896
6719,ENSG00000172954,0.84685445,0.15314555
2789,ENSG00000170037,0.84692293,0.15307711
12948,ENSG00000151135,0.84693414,0.15306583
5536,ENSG00000173706,0.846948,0.15305196
2918,ENSG00000164919,0.8469611,0.15303892
4537,ENSG00000153832,0.84697574,0.15302421
14351,ENSG00000170631,0.84700155,0.1529984
3703,ENSG00000129480,0.84702575,0.15297425
118,ENSG00000269590,0.8470678,0.15293218
4355,ENSG00000104059,0.8470687,0.15293124
11980,ENSG00000258484,0.8471083,0.15289168
8278,ENSG00000197885,0.84717476,0.15282527
11713,ENSG00000149346,0.847175,0.15282497
4760,ENSG00000254685,0.84719616,0.15280385
4703,ENSG00000141560,0.84721136,0.15278864
10420,ENSG00000162944,0.8472204,0.15277958
11703,ENSG00000179542,0.8472304,0.15276958
10536,ENSG00000137824,0.8473044,0.15269555
13450,ENSG00000175764,0.84730804,0.1526919
937,ENSG00000213465,0.84731233,0.1526877
1162,ENSG00000143515,0.8473224,0.1526776
14659,ENSG00000198740,0.84734887,0.15265115
2739,ENSG00000170293,0.847378,0.15262201
2046,ENSG00000108588,0.8474273,0.1525727
11347,ENSG00000158352,0.847447,0.15255302
12029,ENSG00000111671,0.84749025,0.15250973
3651,ENSG00000134146,0.8475625,0.1524375
4997,ENSG00000239857,0.84759855,0.15240143
5963,ENSG00000096872,0.84760827,0.15239173
13224,ENSG00000173626,0.84761214,0.15238778
5522,ENSG00000165259,0.8477341,0.15226589
14093,ENSG00000174851,0.84781533,0.15218464
12672,ENSG00000113272,0.84782666,0.1521734
14469,ENSG00000198816,0.84787035,0.15212968
14236,ENSG00000023041,0.84790015,0.1520998
654,ENSG00000101745,0.8479558,0.15204418
12859,ENSG00000180061,0.8479627,0.15203734
13192,ENSG00000170638,0.8479739,0.15202613
11119,ENSG00000073169,0.8480471,0.1519529
5518,ENSG00000167220,0.8480645,0.1519355
7291,ENSG00000153898,0.8481169,0.1518831
12189,ENSG00000144589,0.8481845,0.1518155
12814,ENSG00000091947,0.8481867,0.15181333
10417,ENSG00000169733,0.8482126,0.1517874
6833,ENSG00000105983,0.84821606,0.15178394
561,ENSG00000086848,0.8482324,0.15176763
2635,ENSG00000121940,0.8482334,0.1517666
14566,ENSG00000167625,0.84824145,0.15175858
3170,ENSG00000120280,0.84824264,0.15175736
4338,ENSG00000161682,0.8482746,0.15172541
12315,ENSG00000173705,0.84828824,0.15171179
2775,ENSG00000137161,0.8482989,0.15170111
11084,ENSG00000103184,0.8483117,0.15168828
14656,ENSG00000122482,0.84831274,0.15168725
10361,ENSG00000198570,0.8483228,0.1516772
5529,ENSG00000051620,0.84833586,0.15166417
1365,ENSG00000063169,0.8483623,0.15163764
1816,ENSG00000075461,0.84838116,0.15161887
4149,ENSG00000244476,0.8484062,0.15159376
14392,ENSG00000167377,0.8485021,0.15149795
144,ENSG00000273155,0.8485103,0.15148965
1352,ENSG00000184515,0.8485328,0.15146714
1,ENSG00000128274,0.84857726,0.15142275
8753,ENSG00000101104,0.8486143,0.15138568
3327,ENSG00000085788,0.8486191,0.15138087
12875,ENSG00000146802,0.84862447,0.15137549
10504,ENSG00000150977,0.848631,0.15136893
7484,ENSG00000155545,0.848644,0.15135603
13653,ENSG00000173610,0.8486702,0.1513298
8966,ENSG00000145882,0.84881717,0.1511828
14625,ENSG00000167981,0.8488507,0.15114927
8115,ENSG00000123545,0.8488569,0.15114307
12469,ENSG00000036054,0.8488725,0.15112755
2945,ENSG00000178773,0.848889,0.15111104
9370,ENSG00000175895,0.84893554,0.15106444
11690,ENSG00000119906,0.84895134,0.15104869
4330,ENSG00000114023,0.8489741,0.1510259
4383,ENSG00000204856,0.84899056,0.15100938
2949,ENSG00000103381,0.8491323,0.15086775
488,ENSG00000174574,0.8491358,0.1508642
14094,ENSG00000167645,0.84916323,0.15083677
7055,ENSG00000214113,0.8491863,0.15081373
11760,ENSG00000163683,0.8491979,0.15080202
1494,ENSG00000133639,0.84922755,0.15077247
7427,ENSG00000161091,0.84923005,0.15077
13915,ENSG00000136051,0.849233,0.150767
10520,ENSG00000170854,0.8492898,0.15071023
4303,ENSG00000124019,0.8493024,0.15069763
6645,ENSG00000198841,0.84930784,0.15069215
12128,ENSG00000126091,0.8493249,0.15067518
6926,ENSG00000254402,0.8493387,0.15066133
11282,ENSG00000100359,0.8493429,0.15065718
6935,ENSG00000176809,0.8493585,0.15064155
10284,ENSG00000101546,0.8494484,0.15055159
12427,ENSG00000183597,0.849454,0.15054601
9218,ENSG00000142892,0.8495529,0.15044704
13606,ENSG00000118900,0.8495634,0.15043662
8865,ENSG00000163346,0.8495957,0.1504043
7911,ENSG00000085274,0.8496037,0.15039629
1704,ENSG00000114405,0.84960806,0.1503919
13340,ENSG00000149743,0.84966075,0.15033923
12356,ENSG00000213463,0.8497099,0.15029003
14741,ENSG00000152443,0.84973425,0.15026577
4166,ENSG00000158220,0.84976226,0.15023774
12178,ENSG00000105889,0.84991944,0.15008056
6366,ENSG00000124780,0.8499342,0.15006582
2279,ENSG00000197622,0.85004896,0.14995104
2544,ENSG00000177830,0.85007864,0.14992134
6374,ENSG00000135643,0.8500974,0.1499026
2610,ENSG00000138433,0.85012263,0.14987738
8904,ENSG00000113212,0.8501231,0.14987694
1136,ENSG00000205464,0.8501523,0.14984769
5285,ENSG00000170412,0.85015756,0.1498424
4450,ENSG00000188343,0.85018045,0.14981951
12891,ENSG00000198792,0.85026515,0.14973482
5878,ENSG00000186792,0.8502805,0.14971954
3800,ENSG00000134463,0.8503388,0.14966123
4006,ENSG00000197774,0.8503506,0.14964944
8595,ENSG00000184232,0.8503706,0.1496294
14620,ENSG00000166716,0.85047066,0.14952934
3430,ENSG00000058866,0.8505201,0.14947993
5011,ENSG00000100083,0.85056674,0.14943324
9552,ENSG00000167272,0.85060835,0.1493916
8257,ENSG00000101004,0.85063785,0.1493622
14406,ENSG00000213096,0.8506541,0.14934592
4514,ENSG00000112234,0.85068405,0.14931595
4985,ENSG00000153982,0.85072005,0.14927992
11011,ENSG00000151466,0.85072017,0.14927977
11990,ENSG00000106723,0.8507545,0.14924553
13416,ENSG00000006555,0.8507553,0.14924474
551,ENSG00000175548,0.8507872,0.14921282
12960,ENSG00000176142,0.8508076,0.14919236
12081,ENSG00000139767,0.85082537,0.14917463
14608,ENSG00000218891,0.85084426,0.14915572
7459,ENSG00000085871,0.8509208,0.1490792
10059,ENSG00000119943,0.8509307,0.1490693
7851,ENSG00000180354,0.85095745,0.14904255
7255,ENSG00000176055,0.8509878,0.14901222
7387,ENSG00000010165,0.8510491,0.14895086
5404,ENSG00000178605,0.8510504,0.14894965
8615,ENSG00000136811,0.85107714,0.1489228
1780,ENSG00000165118,0.8511178,0.14888224
7119,ENSG00000177239,0.85119295,0.148807
10606,ENSG00000212864,0.85119617,0.14880385
14478,ENSG00000161642,0.8512232,0.14877683
326,ENSG00000118492,0.8512408,0.14875925
8919,ENSG00000254221,0.8512474,0.1487526
5042,ENSG00000145723,0.85126317,0.14873682
2721,ENSG00000177182,0.8512884,0.14871158
8347,ENSG00000185164,0.85130244,0.14869758
1829,ENSG00000164304,0.8513063,0.14869374
7146,ENSG00000137764,0.8513225,0.14867753
5287,ENSG00000169258,0.85132337,0.14867665
13992,ENSG00000156795,0.85135376,0.14864627
6239,ENSG00000100605,0.85136104,0.14863898
14662,ENSG00000197343,0.8513805,0.14861944
12931,ENSG00000134490,0.8514008,0.14859918
2402,ENSG00000120334,0.8514071,0.1485929
2341,ENSG00000006837,0.8514135,0.14858645
14614,ENSG00000196967,0.8514998,0.14850022
6552,ENSG00000104731,0.8515221,0.14847794
2444,ENSG00000173588,0.851545,0.14845502
7866,ENSG00000272573,0.85158527,0.1484147
6258,ENSG00000171135,0.8516452,0.14835481
3895,ENSG00000176396,0.8517001,0.14829987
9000,ENSG00000185527,0.8517207,0.14827937
14201,ENSG00000134744,0.8517338,0.14826621
9873,ENSG00000159792,0.8517349,0.14826511
8850,ENSG00000229474,0.8517353,0.14826468
13692,ENSG00000101019,0.8517418,0.14825821
2805,ENSG00000168434,0.85179275,0.14820723
7442,ENSG00000174197,0.851817,0.14818303
13714,ENSG00000176542,0.8518356,0.14816438
12398,ENSG00000064995,0.8519687,0.14803132
13703,ENSG00000142207,0.8520429,0.14795707
6262,ENSG00000152969,0.8520711,0.14792888
8337,ENSG00000273899,0.8521149,0.14788507
4896,ENSG00000178234,0.85215414,0.14784583
7810,ENSG00000101181,0.85217667,0.14782332
7449,ENSG00000182050,0.8522452,0.14775477
4127,ENSG00000117419,0.8523308,0.14766921
13995,ENSG00000168703,0.85234594,0.14765404
9847,ENSG00000164099,0.85235524,0.14764474
8697,ENSG00000143867,0.8523629,0.1476371
11784,ENSG00000103056,0.8523665,0.1476335
480,ENSG00000241978,0.8523793,0.14762063
8665,ENSG00000149716,0.8524282,0.14757183
1127,ENSG00000248919,0.8525463,0.14745368
13554,ENSG00000137073,0.8525657,0.14743432
6714,ENSG00000179528,0.8525669,0.1474331
4316,ENSG00000109794,0.852573,0.14742701
3636,ENSG00000167130,0.85259926,0.14740072
2904,ENSG00000166260,0.8526424,0.14735755
905,ENSG00000213214,0.8527236,0.14727636
11277,ENSG00000126821,0.85272837,0.14727163
8623,ENSG00000111325,0.85276395,0.147236
731,ENSG00000254979,0.852777,0.14722303
6820,ENSG00000163898,0.85280573,0.14719422
10911,ENSG00000171643,0.85281914,0.14718091
11629,ENSG00000163798,0.85281944,0.14718053
12986,ENSG00000180694,0.85282207,0.14717793
11285,ENSG00000178188,0.8528417,0.14715828
4526,ENSG00000135108,0.8528522,0.1471478
10316,ENSG00000155636,0.8528573,0.14714275
7828,ENSG00000108389,0.8528896,0.1471104
14223,ENSG00000102383,0.852935,0.14706497
5469,ENSG00000137814,0.852984,0.14701599
13872,ENSG00000004766,0.8531265,0.14687352
657,ENSG00000118454,0.85313785,0.14686213
12939,ENSG00000153485,0.8531543,0.14684568
7075,ENSG00000204178,0.85318506,0.14681493
8108,ENSG00000267855,0.8531855,0.14681454
7067,ENSG00000099949,0.85319304,0.14680696
3749,ENSG00000141627,0.85322785,0.14677216
7502,ENSG00000159055,0.85326827,0.14673173
9380,ENSG00000152527,0.85327655,0.14672345
3939,ENSG00000243056,0.8532903,0.14670968
1385,ENSG00000189114,0.8532984,0.14670159
10503,ENSG00000188026,0.8533664,0.1466336
6647,ENSG00000105700,0.85340834,0.14659163
3280,ENSG00000115827,0.8534201,0.14657989
4538,ENSG00000145868,0.8534259,0.14657407
5787,ENSG00000172987,0.853442,0.14655805
14430,ENSG00000141040,0.85353625,0.14646374
797,ENSG00000100298,0.85357046,0.14642957
9412,ENSG00000148123,0.8535746,0.14642541
4418,ENSG00000153310,0.85358214,0.14641786
9665,ENSG00000068971,0.85361004,0.14638996
6715,ENSG00000135338,0.85364795,0.14635208
599,ENSG00000101935,0.85366285,0.14633717
14206,ENSG00000165424,0.85370564,0.14629436
14141,ENSG00000066422,0.8537198,0.14628024
6553,ENSG00000179023,0.8537241,0.14627588
14349,ENSG00000179909,0.8537483,0.14625172
4449,ENSG00000176853,0.85376346,0.14623648
6269,ENSG00000165757,0.85379636,0.14620367
2442,ENSG00000101624,0.85384905,0.14615089
12131,ENSG00000064225,0.85388345,0.14611658
7336,ENSG00000124641,0.8539566,0.1460434
4830,ENSG00000150201,0.8540583,0.14594172
2278,ENSG00000167617,0.85407794,0.1459221
14475,ENSG00000161298,0.85408604,0.14591399
11160,ENSG00000138758,0.8541095,0.14589044
14572,ENSG00000198597,0.85411,0.14588998
14770,ENSG00000180257,0.8541145,0.14588559
8248,ENSG00000145029,0.8541294,0.14587061
13242,ENSG00000170855,0.85414016,0.14585985
8796,ENSG00000152520,0.85414726,0.14585271
7576,ENSG00000120162,0.85416406,0.14583595
14761,ENSG00000278129,0.8541658,0.14583425
2141,ENSG00000163249,0.8541924,0.14580767
1430,ENSG00000254901,0.8542372,0.14576283
11080,ENSG00000129657,0.854238,0.14576206
12894,ENSG00000226479,0.8542475,0.14575253
6116,ENSG00000108506,0.85425144,0.14574863
13494,ENSG00000171928,0.8542721,0.14572789
11403,ENSG00000180592,0.8543263,0.14567365
12450,ENSG00000203705,0.8543646,0.14563544
7474,ENSG00000155970,0.85440993,0.14559002
5003,ENSG00000164347,0.85450315,0.14549686
14180,ENSG00000119703,0.8545471,0.14545295
2762,ENSG00000182973,0.85456246,0.14543757
1544,ENSG00000133641,0.8546015,0.14539848
1442,ENSG00000106009,0.85467243,0.14532761
2587,ENSG00000183196,0.85469234,0.14530765
7660,ENSG00000117501,0.8546953,0.14530462
12325,ENSG00000198168,0.8547143,0.14528573
14132,ENSG00000100426,0.85472864,0.14527136
9197,ENSG00000139200,0.85490376,0.14509626
3336,ENSG00000198171,0.85491115,0.14508885
9451,ENSG00000163344,0.85492235,0.14507766
5718,ENSG00000118418,0.8550155,0.1449845
3390,ENSG00000119522,0.85501856,0.14498149
5158,ENSG00000111670,0.85504305,0.14495693
13505,ENSG00000086712,0.855058,0.14494199
7319,ENSG00000124733,0.8551003,0.14489971
8267,ENSG00000165028,0.8551016,0.14489843
7511,ENSG00000186260,0.85512424,0.14487575
12972,ENSG00000142188,0.8551305,0.14486952
2428,ENSG00000101639,0.85514605,0.14485398
14272,ENSG00000184939,0.85517377,0.14482623
2619,ENSG00000148337,0.8551984,0.14480166
4401,ENSG00000171224,0.85529953,0.14470048
9822,ENSG00000184838,0.85533744,0.14466253
6440,ENSG00000007202,0.85536134,0.14463866
579,ENSG00000136383,0.8553626,0.1446374
12290,ENSG00000144455,0.8553716,0.14462839
1814,ENSG00000167535,0.85541916,0.14458086
11959,ENSG00000132122,0.85545117,0.14454885
12669,ENSG00000130193,0.85546905,0.14453097
13300,ENSG00000103671,0.8555017,0.14449826
4431,ENSG00000077458,0.855512,0.14448799
7066,ENSG00000163818,0.8555356,0.14446436
3682,ENSG00000157856,0.85568345,0.14431657
12477,ENSG00000274512,0.855769,0.14423104
5240,ENSG00000180998,0.8557956,0.1442044
4428,ENSG00000196550,0.85588163,0.14411832
6877,ENSG00000176454,0.8559007,0.14409931
11804,ENSG00000099940,0.8559944,0.14400563
13210,ENSG00000067167,0.8560749,0.14392507
5251,ENSG00000250510,0.85614,0.14385994
11569,ENSG00000189339,0.8561743,0.14382572
14150,ENSG00000236104,0.85620946,0.14379053
3019,ENSG00000244752,0.8562107,0.14378935
13922,ENSG00000183066,0.85621524,0.14378476
13088,ENSG00000174292,0.85621923,0.14378075
14558,ENSG00000101493,0.8562317,0.14376828
1163,ENSG00000130270,0.8562374,0.14376256
5422,ENSG00000197465,0.8562602,0.14373982
3020,ENSG00000112297,0.8562625,0.14373754
7681,ENSG00000185414,0.85629994,0.1437001
7247,ENSG00000141644,0.85630435,0.1436957
6460,ENSG00000109265,0.85635394,0.14364605
10122,ENSG00000152932,0.85637164,0.14362836
11027,ENSG00000163156,0.85641783,0.14358214
4010,ENSG00000132205,0.85643226,0.14356776
1883,ENSG00000131375,0.85650474,0.14349525
10834,ENSG00000101282,0.8565232,0.14347678
9841,ENSG00000135378,0.85655946,0.14344054
7963,ENSG00000077616,0.85665303,0.14334697
11203,ENSG00000082497,0.85672677,0.14327319
7436,ENSG00000173214,0.8567533,0.14324668
14230,ENSG00000177108,0.85678405,0.14321595
11559,ENSG00000157593,0.8567994,0.14320055
655,ENSG00000076513,0.85690904,0.14309095
12308,ENSG00000148291,0.85695904,0.14304096
7403,ENSG00000101574,0.8569918,0.14300817
7433,ENSG00000205639,0.85700977,0.14299019
1545,ENSG00000047621,0.8570179,0.14298217
2852,ENSG00000148444,0.8570696,0.14293039
12402,ENSG00000143498,0.85707486,0.1429251
2614,ENSG00000277972,0.85728467,0.14271536
1774,ENSG00000204711,0.8572987,0.14270133
129,ENSG00000257921,0.85735685,0.14264311
4797,ENSG00000053108,0.8573953,0.14260475
11785,ENSG00000136699,0.8574022,0.1425978
1040,ENSG00000034533,0.8574027,0.14259729
14383,ENSG00000165512,0.8574135,0.14258648
10528,ENSG00000183145,0.85743743,0.1425626
5018,ENSG00000278311,0.85746104,0.14253896
1916,ENSG00000127995,0.85746837,0.14253159
5601,ENSG00000130787,0.8574874,0.14251256
14171,ENSG00000168795,0.85749096,0.14250907
6191,ENSG00000101230,0.8575319,0.14246808
14462,ENSG00000113761,0.8575594,0.14244062
13455,ENSG00000170703,0.8575912,0.14240877
10195,ENSG00000188559,0.85762113,0.14237884
8957,ENSG00000248485,0.8576267,0.1423733
14441,ENSG00000171467,0.8576603,0.1423397
1256,ENSG00000007516,0.85766757,0.1423324
1616,ENSG00000116922,0.85776806,0.14223194
8480,ENSG00000107672,0.857822,0.14217803
6192,ENSG00000066583,0.8578376,0.1421624
9465,ENSG00000006757,0.8578397,0.14216034
4281,ENSG00000198324,0.8578621,0.14213791
7024,ENSG00000171357,0.8578883,0.1421117
6,ENSG00000158122,0.85789615,0.14210388
14215,ENSG00000206559,0.8579328,0.14206716
7407,ENSG00000123600,0.8579712,0.14202884
14379,ENSG00000149050,0.85798067,0.14201939
14134,ENSG00000257315,0.8579982,0.14200185
1281,ENSG00000163093,0.8580039,0.14199606
4200,ENSG00000081177,0.85800827,0.14199178
4832,ENSG00000137726,0.8580246,0.14197537
11955,ENSG00000158792,0.8580762,0.14192379
10247,ENSG00000100302,0.8580838,0.14191619
6778,ENSG00000107902,0.85812396,0.14187601
1803,ENSG00000158966,0.85812587,0.14187413
6969,ENSG00000093167,0.8581286,0.14187142
677,ENSG00000154945,0.8581416,0.14185838
14490,ENSG00000147124,0.858149,0.141851
3663,ENSG00000187569,0.85814923,0.14185074
3387,ENSG00000143753,0.85816085,0.14183913
7120,ENSG00000117643,0.8583135,0.14168642
12527,ENSG00000185222,0.85831803,0.14168197
14554,ENSG00000243943,0.8583278,0.14167218
14514,ENSG00000197044,0.8583431,0.14165686
12558,ENSG00000168778,0.8583985,0.14160155
13956,ENSG00000141580,0.8584097,0.1415903
10649,ENSG00000067836,0.8584192,0.14158083
6741,ENSG00000182195,0.8584466,0.1415534
1025,ENSG00000169093,0.8584761,0.14152384
6457,ENSG00000163807,0.8584956,0.14150444
12941,ENSG00000125355,0.8586444,0.14135557
12520,ENSG00000184905,0.85865414,0.14134584
3995,ENSG00000161671,0.8586554,0.14134465
1607,ENSG00000188493,0.85866606,0.14133397
13855,ENSG00000157538,0.85867095,0.14132904
10936,ENSG00000156671,0.8587402,0.14125983
389,ENSG00000157510,0.8587425,0.14125757
10403,ENSG00000006015,0.8587661,0.1412339
13164,ENSG00000141933,0.85876614,0.14123389
8619,ENSG00000157181,0.8587673,0.14123268
7504,ENSG00000099812,0.8588166,0.14118339
3597,ENSG00000105612,0.85882765,0.14117236
13654,ENSG00000174607,0.85888207,0.14111793
6478,ENSG00000116685,0.8588934,0.1411066
6394,ENSG00000155729,0.85890096,0.14109904
14387,ENSG00000267680,0.8589038,0.14109619
12823,ENSG00000110108,0.85892636,0.14107363
12342,ENSG00000162520,0.8590097,0.14099029
13829,ENSG00000151445,0.8590149,0.14098504
6752,ENSG00000104660,0.85905564,0.14094432
12789,ENSG00000167608,0.8591078,0.14089221
4410,ENSG00000183114,0.8591877,0.14081231
9726,ENSG00000101166,0.85923064,0.14076935
13431,ENSG00000085831,0.8592947,0.14070526
13888,ENSG00000189068,0.8593432,0.14065684
849,ENSG00000101246,0.85937893,0.14062107
9632,ENSG00000106341,0.8594332,0.1405668
8677,ENSG00000184792,0.8594412,0.14055875
7612,ENSG00000103152,0.8594456,0.1405544
14257,ENSG00000198939,0.8595642,0.14043586
10613,ENSG00000152193,0.85957205,0.14042799
13360,ENSG00000179981,0.85962546,0.14037453
12281,ENSG00000197165,0.859629,0.14037101
1347,ENSG00000177951,0.85964686,0.14035311
14716,ENSG00000234444,0.859673,0.14032695
4793,ENSG00000106701,0.85973203,0.14026798
5545,ENSG00000162639,0.8597409,0.14025903
7345,ENSG00000063322,0.859755,0.14024499
10243,ENSG00000105808,0.8598177,0.14018232
510,ENSG00000254692,0.85990095,0.14009903
12860,ENSG00000249242,0.8599159,0.14008406
12646,ENSG00000259399,0.8599338,0.14006618
13645,ENSG00000176125,0.8599375,0.14006257
4288,ENSG00000189057,0.8599629,0.14003709
8473,ENSG00000168824,0.85998535,0.14001463
6726,ENSG00000178177,0.86000633,0.1399937
14570,ENSG00000183647,0.86010456,0.13989541
265,ENSG00000170634,0.860117,0.13988298
14228,ENSG00000180776,0.8601431,0.13985687
14745,ENSG00000128000,0.8601619,0.13983808
14082,ENSG00000015153,0.8601633,0.13983667
9295,ENSG00000168734,0.8602611,0.1397389
12911,ENSG00000065600,0.8602715,0.13972849
11993,ENSG00000204271,0.86032414,0.13967587
10665,ENSG00000129197,0.8603449,0.13965508
1487,ENSG00000011114,0.86035454,0.13964544
1587,ENSG00000178927,0.86036676,0.13963327
4311,ENSG00000082269,0.860451,0.13954908
1782,ENSG00000136819,0.8604535,0.13954651
13006,ENSG00000142046,0.8604779,0.13952209
11761,ENSG00000188725,0.86053556,0.13946438
13019,ENSG00000128872,0.8605441,0.13945588
6812,ENSG00000104863,0.8605547,0.13944526
2977,ENSG00000241258,0.8605665,0.13943346
8548,ENSG00000083635,0.8605766,0.1394234
11294,ENSG00000178217,0.86060536,0.13939463
964,ENSG00000102401,0.8606667,0.13933335
13122,ENSG00000175768,0.86071,0.13928999
13022,ENSG00000188167,0.8607119,0.13928817
8839,ENSG00000137817,0.86073184,0.13926813
13607,ENSG00000157741,0.86075014,0.13924994
888,ENSG00000242173,0.86088794,0.13911201
2572,ENSG00000166664,0.86093557,0.13906442
9216,ENSG00000174227,0.8609799,0.13902009
11066,ENSG00000196636,0.86099064,0.13900936
13007,ENSG00000167105,0.8609975,0.13900256
2025,ENSG00000197816,0.8610018,0.13899824
9816,ENSG00000126464,0.8610018,0.13899821
5555,ENSG00000122557,0.86101943,0.13898058
1578,ENSG00000154102,0.8610238,0.13897623
8117,ENSG00000156170,0.86104393,0.13895608
13099,ENSG00000182095,0.861044,0.13895603
8917,ENSG00000253767,0.8610821,0.1389179
14376,ENSG00000121417,0.8611207,0.13887933
5767,ENSG00000120075,0.8611228,0.13887721
10380,ENSG00000181826,0.86120725,0.13879277
8908,ENSG00000253846,0.8612174,0.13878264
4962,ENSG00000137880,0.8612885,0.13871156
13958,ENSG00000085433,0.8612938,0.13870616
9970,ENSG00000159335,0.8613109,0.1386891
2062,ENSG00000163040,0.86131203,0.13868797
5703,ENSG00000183624,0.86131644,0.1386836
7752,ENSG00000166959,0.86134064,0.13865933
1546,ENSG00000157895,0.8613488,0.1386512
1033,ENSG00000174939,0.86135405,0.13864593
4315,ENSG00000148541,0.8614048,0.13859522
6139,ENSG00000197429,0.8615501,0.1384499
4188,ENSG00000142694,0.8615591,0.13844088
14218,ENSG00000188818,0.86160374,0.13839628
